molecule_chembl_id,canonical_smiles,assay_description,assay_type,target_organism,target_pref_name,bioactivity_class,standard_value,target_organism_canonical_smiles,target_organism_isomeric_smiles,"bioactivity_class_labels (0-inactive, 1-active, 2-intermediate)",MW,LogP,NumHDonors,NumHAcceptors
CHEMBL2316339,Cc1cc(C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)CCC(N)=O)C(C)C)no1,Inhibition of SARS coronavirus 3C-like protease pretreated for 5 mins before substrate addition by fluorimetry,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,49000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,519.603,0.0469,5,8
CHEMBL473159,Oc1cc(O)cc(O)c1,Inhibition of C-terminal His6-tagged recombinant SARS coronavirus 3C-like protease trans-cleavage activity expressed in Escherichia coli BL21 (DE3) using Dabcyl-KTSAVLQSGFRKME as substrate after 60 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,200000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,126.111,0.8034,3,3
CHEMBL459393,Oc1cc(O)c(Oc2cc(O)cc(O)c2Oc2cc(O)cc(O)c2-c2c(O)cc(O)cc2O)c(O)c1,Inhibition of SARS coronavirus 3C-like protease cis-cleavage activity transfected in african green monkey Vero cells using SAVLQSGFRK as substrate after 5 hrs by luciferase reporter gene assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,177100,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,498.396,3.9942,10,12
CHEMBL510508,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1,Inhibition of SARS coronavirus 3C-like protease cis-cleavage activity transfected in african green monkey Vero cells using SAVLQSGFRK as substrate after 5 hrs by luciferase reporter gene assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,174600,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,602.46,6.419,9,14
CHEMBL2391422,Oc1cc(O)cc(Oc2c(O)cc(Oc3c(O)cc(O)cc3O)cc2O)c1,Inhibition of C-terminal His6-tagged recombinant SARS coronavirus 3C-like protease trans-cleavage activity expressed in Escherichia coli BL21 (DE3) using Dabcyl-KTSAVLQSGFRKME as substrate after 60 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,164700,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,374.301,3.2104,7,9
CHEMBL559870,Oc1cc(O)c2oc3cc(O)c4oc5cc(O)cc(O)c5oc4c3oc2c1,Inhibition of C-terminal His6-tagged recombinant SARS coronavirus 3C-like protease trans-cleavage activity expressed in Escherichia coli BL21 (DE3) using Dabcyl-KTSAVLQSGFRKME as substrate after 60 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,158300,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,370.269,4.3238,5,9
CHEMBL559870,Oc1cc(O)c2oc3cc(O)c4oc5cc(O)cc(O)c5oc4c3oc2c1,Inhibition of SARS coronavirus 3C-like protease cis-cleavage activity transfected in african green monkey Vero cells using SAVLQSGFRK as substrate after 5 hrs by luciferase reporter gene assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,146500,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,370.269,4.3238,5,9
CHEMBL40275,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,Inhibition of recombinant SARS coronavirus 3C-like protease trans-cleavage activity by ELISA,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,132000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,270.24,1.3655,3,5
CHEMBL2391423,Oc1cc(O)cc(Oc2c(Oc3c(O)cc(O)cc3O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1,Inhibition of SARS coronavirus 3C-like protease cis-cleavage activity transfected in african green monkey Vero cells using SAVLQSGFRK as substrate after 5 hrs by luciferase reporter gene assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,112200,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,496.38,4.814,8,12
CHEMBL456228,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(O)cc4O)cc2O3)c1,Inhibition of SARS coronavirus 3C-like protease cis-cleavage activity transfected in african green monkey Vero cells using SAVLQSGFRK as substrate after 5 hrs by luciferase reporter gene assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,112000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,496.38,4.814,8,12
CHEMBL8145,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,Inhibition of recombinant SARS coronavirus 3C-like protease trans-cleavage activity by ELISA,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,105000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,254.241,2.8712,2,4
CHEMBL508791,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(Oc5c(O)cc(O)c6c5Oc5c(O)cc(O)cc5O6)cc4O)cc2O3)c1,Inhibition of SARS coronavirus 3C-like protease cis-cleavage activity transfected in african green monkey Vero cells using SAVLQSGFRK as substrate after 5 hrs by luciferase reporter gene assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,68100,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,742.554,7.6211,11,18
CHEMBL399121,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,Inhibition of recombinant SARS coronavirus 3C-like protease trans-cleavage activity by ELISA,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,60000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,302.282,2.5185,3,6
CHEMBL456228,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(O)cc4O)cc2O3)c1,Inhibition of C-terminal His6-tagged recombinant SARS coronavirus 3C-like protease trans-cleavage activity expressed in Escherichia coli BL21 (DE3) using Dabcyl-KTSAVLQSGFRKME as substrate after 60 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,42100,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,496.38,4.814,8,12
CHEMBL459393,Oc1cc(O)c(Oc2cc(O)cc(O)c2Oc2cc(O)cc(O)c2-c2c(O)cc(O)cc2O)c(O)c1,Inhibition of C-terminal His6-tagged recombinant SARS coronavirus 3C-like protease trans-cleavage activity expressed in Escherichia coli BL21 (DE3) using Dabcyl-KTSAVLQSGFRKME as substrate after 60 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,22500,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,498.396,3.9942,10,12
CHEMBL510508,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1,Inhibition of C-terminal His6-tagged recombinant SARS coronavirus 3C-like protease trans-cleavage activity expressed in Escherichia coli BL21 (DE3) using Dabcyl-KTSAVLQSGFRKME as substrate after 60 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,16700,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,602.46,6.419,9,14
CHEMBL2391423,Oc1cc(O)cc(Oc2c(Oc3c(O)cc(O)cc3O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1,Inhibition of C-terminal His6-tagged recombinant SARS coronavirus 3C-like protease trans-cleavage activity expressed in Escherichia coli BL21 (DE3) using Dabcyl-KTSAVLQSGFRKME as substrate after 60 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,13300,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,496.38,4.814,8,12
CHEMBL2441745,CC(C)C[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC(C)C,Inhibition of SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,active,610,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,685.822,3.3129,5,7
CHEMBL2441741,CC(C)C[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,Inhibition of SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,active,230,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,600.716,3.4181,4,6
CHEMBL3099547,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,13860,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,413.499,1.3947,0,5
CHEMBL3099546,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccc3ccccc3c2)CC1,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,82910,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,449.532,2.5054,0,5
CHEMBL3099545,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccccc2)CC1,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,67200,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,399.472,1.3522,0,5
CHEMBL3099544,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,11830,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,323.374,-0.2182,0,5
CHEMBL484273,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2C1=O,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,12660,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,296.304,-0.1577,1,5
CHEMBL3099540,O=C1Nc2ccc(S(=O)(=O)N3CCN(c4ccccn4)CC3)cc2C1=O,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,51330,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,372.406,0.7273,1,6
CHEMBL3099539,O=C1Nc2ccc(S(=O)(=O)N3CCN(C(=O)c4ccco4)CC3)cc2C1=O,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,10070,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,389.389,0.5611,1,6
CHEMBL3099538,O=C1Nc2ccc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)cc2C1=O,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,34910,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,399.472,1.3704,1,5
CHEMBL3099537,COc1cc(CN2CCN(S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4)CC2)cc(OC)c1OC,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,32080,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,475.523,1.3537,1,8
CHEMBL3099536,O=C1Nc2ccc(S(=O)(=O)N3CCN(Cc4cccc(Cl)c4)CC3)cc2C1=O,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,31710,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,419.89,1.9813,1,5
CHEMBL3099535,O=C1Nc2ccc(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2C1=O,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,100000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,439.415,2.3511,1,5
CHEMBL3099534,O=C1Nc2ccc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)cc2C1=O,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,100000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,389.408,1.4714,1,5
CHEMBL3099533,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3)CC1,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,76740,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,309.347,-0.2425,1,5
CHEMBL3099528,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccc3ccccc3c2)CC1,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,17820,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,448.544,3.9899,0,4
CHEMBL3099525,O=C1C(=O)N(Cc2ccc3ccccc3c2)c2ccc(S(=O)(=O)N3CCOCC3)cc21,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,39870,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,436.489,2.5902,0,5
CHEMBL3099524,O=C1C(=O)N(Cc2ccccc2)c2ccc(S(=O)(=O)N3CCOCC3)cc21,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,13860,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,386.429,1.437,0,5
CHEMBL3099522,O=C1C(=O)N(Cc2ccccc2)c2ccc(S(=O)(=O)N3CCCCC3)cc21,Inhibition of GST-tagged SARS coronavirus 3C-like protease by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,14000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,384.457,2.5907,0,4
CHEMBL554041,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC.Cl.Cl,Inhibition of SARS coronavirus 3C-like protease using 5-FAM-TSATLQSGFRK(QXL520)-NH2 as substrate,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,25100,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,581.726,5.09988,10,4
CHEMBL1876821,CN(CC(=O)NC1CCCC1)S(=O)(=O)c1cccc(Cl)c1,Inhibition of SARS coronavirus 3C-like protease using 5-FAM-TSATLQSGFRK(QXL520)-NH2 as substrate preincubated for 5 mins followed by substrate addition measured after 6 mins by FRET assay in presence of GSH,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,200000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,330.837,2.0193,1,3
CHEMBL3105072,Nc1ccc(F)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1,Inhibition of SARS coronavirus 3C-like protease using 5-FAM-TSATLQSGFRK(QXL520)-NH2 as substrate preincubated for 5 mins followed by substrate addition measured after 6 mins by FRET assay in presence of GSH,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,200000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,334.294,3.2275,2,3
CHEMBL3105071,COc1ccccc1CNC(=O)[C@H](C)NS(=O)(=O)c1ccccc1,Inhibition of SARS coronavirus 3C-like protease using 5-FAM-TSATLQSGFRK(QXL520)-NH2 as substrate preincubated for 5 mins followed by substrate addition measured after 6 mins by FRET assay in presence of GSH,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,200000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,348.424,1.6784,2,4
CHEMBL1392147,CCOc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1C,Inhibition of SARS coronavirus 3C-like protease using 5-FAM-TSATLQSGFRK(QXL520)-NH2 as substrate preincubated for 5 mins followed by substrate addition measured after 6 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,200000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,349.408,2.60092,1,5
CHEMBL1732790,OCCCc1nc2ccccc2n1CCOc1ccccc1,Inhibition of SARS coronavirus 3C-like protease using 5-FAM-TSATLQSGFRK(QXL520)-NH2 as substrate preincubated for 5 mins followed by substrate addition measured after 6 mins by FRET assay,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,200000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,296.37,3.0402,1,4
CHEMBL1488602,COCCOCCn1c(CCCO)nc2ccccc21,Inhibition of SARS coronavirus 3C-like protease using 5-FAM-TSATLQSGFRK(QXL520)-NH2 as substrate preincubated for 5 mins followed by substrate addition measured after 6 mins by FRET assay in presence of GSH,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,186000,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,278.352,1.6242,1,5
CHEMBL1392147,CCOc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1C,Inhibition of SARS coronavirus 3C-like protease using 5-FAM-TSATLQSGFRK(QXL520)-NH2 as substrate preincubated for 5 mins followed by substrate addition measured after 6 mins by FRET assay in presence of GSH,B,SARS coronavirus,Replicase polyprotein 1ab,inactive,76700,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,0,349.408,2.60092,1,5
